Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class
0.05408,0.47646,0.081075,1.4565,8.5094,0.2582,0.04568,1.0988,0.36856,0.52354,0.074112,0.25722,0.14743,0.04568,3200.7,0.11404,2.0988,0.04568,0.12394,54.631,3.0338,0.070367,0.14673,-0.06976,0.34579,0.13167,2.4749,0.10936,5.8365,1.2928,0.12394,224.78,2.0916,0.77961,0.080184,0.36856,0.6809,0.82241,0.21756,0.10868,0.20098,0.19093,237.06,182.43,0.98037,1.1459,54.204,0.061712,0.16744,0.54289,0.17759,0.4781,0.70621,1.1094,1.4565,0.21756,0.1033,0.7937,0.57087,6.6812,2.0008,175.88,2.0753,0.49715,0
-0.041339,0.5394,0.16993,1.5217,30.42,-0.11734,-0.084174,0.66651,0.87723,0.35952,-0.084174,-0.25845,-0.035188,-0.084174,-6631.2,-0.055043,1.8539,-0.084174,-0.099761,39.516,0.72133,-0.13788,-0.048994,-0.21758,0.35952,0.024369,-1.4335,0.3369,4.9037,0.46283,-0.099761,123.59,2.9533,-0.25561,-0.13788,0.9273,1.8916,0.57324,-0.16341,0.46302,-0.21265,-0.16341,149.16,109.65,-0.45254,1.2413,34.665,-0.19236,-0.22798,0.91882,0.32569,0.33861,0.71279,1.1365,13613.0,-0.13995,-0.11498,1.14,0.59445,9.2367,3.3289,140.89,2.5907,1.6728,0
0.58544,0.027916,0.81031,30.027,522.4,0,0.71935,34.822,1.2845,0.97208,0.71935,25.768,0.57439,0.71935,13.81,26.43,35.822,0.71935,0.56001,0,1.7806,0.71154,0.45576,0.77048,0.91964,21.634,3.3922e+005,5.0087,2.9793,-0.611,0.56001,17.783,20.525,20.525,0.71154,1.2845,?,0.97208,0.55393,29.317,0.0012747,0.55393,5.6298,5.6298,?,30.027,0,0.69306,0.53954,30.027,0.027916,0.04872,6.0087,6.0087,772.6,0.55393,0.60226,0.44586,0.0,?,64.833,7.9323,46.014,7.9401,0
-0.37384,1.8448,-0.92569,0.2759,-169.06,-0.37384,-0.37384,-0.47913,0.9009999999999999,-0.8839,-0.37384,-0.29242,-0.13014,-0.37384,-2145.2,-0.17015,0.54206,-0.37384,-0.15499,45.059,0.89089,-0.28079,-0.15499,-0.37384,-0.8839,-0.17015,?,-1.4301,4.2837,0.76412,-0.15499,174.31,2.094,-0.15220999999999998,-0.28079,2.4722,0.097014,-0.31748000000000004,-0.11642,0.0057264,-0.27463,-0.11642,52.267,7.2079,-1.2555,0.042984,40.598,-0.34074,-0.14127,0.19119,1.2784,0.47755,-1.3655,-0.49047,-17789.0,-0.10988,0.42294,1.1099,-0.64082,8.1005,50.639,193.46,1.8867,3.7263,1
0.033497,0.29181,0.70819,3.4268,255.68,0,0.041356,2.4268,1.0382,0.70819,0.041356,0.14172,0.039835,0.041356,2575.5,0.14172,3.4268,0.041356,0.039835,0,0.72552,0.041356,0.032265,0.25011,0.52606,0.11479,?,?,2.4556,-0.22719,0.039835,106.85,3.4159,3.4159,0.041363,1.0382,?,0.70819,0.039842,1.809,0.2352,0.039835,165.98,165.98,?,3.4268,0,0.041356,0.039835,3.4268,0.29181,0.29274,?,?,202.2,0.039842,0.047299,0.96017,0.0,?,2.199,102.59,3.5577,?,0
-0.0164,0.60661,0.18237,1.3031,-1030.5,0,-0.0164,0.6485,2.3638,0.39339,0.034989,-0.027258,0.040343,-0.0164,2321.8,0.1572,1.6485,-0.0164,-0.006938,0,0.58234,0.0089899,-0.006938,0.10433,0.034162,0.1572,0.17494,0.84448,2.7823,0.22211,-0.006938,92.781,4.0411,4.0082,-0.0031595,2.3638,?,0.39339,-0.0013366,0.13559,0.16745,0.0038031,108.47,108.47,?,1.3031,0,-0.10277,-0.043478,1.2925,0.60167,0.24746,1.8216,1.8216,110.48,-0.0013366,-0.041689,1.0503,0.0,?,3.365,92.905,3.9288,10.946,0
0.027581,0.56251,-0.10338,0.78384,-80.707,-0.15489,0.0088257,0.77775,1.5941,0.43749,0.060452,0.018453,0.040872,0.0088257,3151.3,0.11583,1.7778,0.0088257,0.0055366,43.717,1.3571,0.024171,0.017302,-0.28248,-0.15489,0.14917,0.4682,-0.16538,6.1025,0.35287,0.0055366,119.7,3.0789,2.6178,0.13567,1.5941,2.1837,0.52173,0.085111,0.041853,0.23293,0.015163,81.255,37.538,0.14446,0.38464,47.326,-0.032156,-0.020172,0.66645,0.47827,0.3248,0.69986,0.83462,0.78384,0.085111,0.0,0.93024,0.19255999999999998,8.3492,9.7234,109.51,3.333,2.55,0
-0.17973,0.19902,0.7618199999999999,4.8278,51.775,-0.17973,-0.17384000000000002,4.0248,0.91176,0.80103,-0.17384000000000002,-0.87345,-0.10024,-0.17384000000000002,-512.98,-0.71153,5.0245,-0.17384000000000002,-0.12305,137.53,0.53906,-0.17126,-0.12722,-0.17384000000000002,0.80103,-0.7411300000000001,?,19.388,3.1926,0.064593,-0.12305,46.885,7.7851,-0.8605200000000001,-0.17126,1.4140000000000001,?,0.80103,-0.12123,0.59846,-0.047061,-0.12123,217.48,79.953,-0.33766,2.1533,125.39,-0.20349,-0.14404,4.8278,0.19902,0.12845,20.385,20.385,1186.9,-0.096774,-0.22437,1.0968,0,2.654,4.5652,51.422,7.0982,35.952,1
0.19063,0.11529,0.18969,2.6453,80.133,-0.11599,0.22698,7.6738,0.81545,0.88471,0.22776,1.9688,0.29854,0.22698,172.86,2.1116,8.6738,0.22698,0.27835,25.286,1.412,0.21552,0.23377,0.25888,0.72719,1.7962,276.91,0.27292,4.028,0.02502,0.27931,69.68,5.2382,5.2382,0.21154,0.81545,?,0.88471,0.25941,0.84415,0.016566,0.2643,92.948,67.662,3.3744,2.1553,34.143,0.19906,0.24411,2.6453,0.11529,0.1909,1.2729,1.2729,2023.1,0.25941,0.21547,0.72761,0.0,14.435,5.3944,51.604,7.0731,1.1733,0
0.20021,0.099865,0.53492,6.3564,128.54,0.60078,0.24409,8.5125,1.2701,0.8501,0.24409,2.4442,0.29244,0.24409,119.43,3.0561,10.014,0.24409,0.23389,90.54,1.0702,0.23493000000000003,0.19184,0.75112,0.8501,2.6167,2.8592,1.4647,4.5451,-0.13648,0.23389,44.362,8.2277,2.3525,0.23493000000000003,1.0706,?,0.8501,0.22511,2.4712,0.011091,0.22511,135.7,45.16,0.77339,3.7642,115,0.17382,0.16656,6.3564,0.099865,0.12154,2.3277,2.3277,18767.0,0.21268,0.23551,0.78732,0,4.0314,8.0824,34.927,10.45,2.8575,0
0.029236,0.33427,0.42908,2.5173,102.04,0,0.029236,1.9915,1.4461,0.66573,0.029677,0.10338,0.19596,0.029236,430.56,0.84773,2.9915,0.029236,0.020217,40.618,1.2115,0,0.020217,?,0.6199,0.84773,0,1.4892,4.145,0.2079,0.044762,99.819,3.6566,3.0935,0.0067399,1.4461,12.766,0.70888,0.0046607,0.28542,0.043844,0,159.3,118.69,0.18167,1.9482,56.803,-0.25414,-0.17574,2.1296,0.2828,0.27348,2.3106,2.4604,5992.0,0.28492,0.043917000000000005,0.7201,0.064829,8.9861,3.0753,71.378,5.1136,5.0191,0
-0.0039513,1.094,-0.71807,0.12728,-533.89,-0.21648,-0.0021537,-0.085931,0.52732,-0.09401,0.038106,-0.0026176,0.094357,-0.0021537,8025.3,0.045481,0.91407,-0.0021537,-0.0040843,9.6897,0.99242,0.0063669,-0.0074931,-0.1451,-0.098273,0.043838,0.15814,-0.80207,4.0692,2.0048,0.050239,546.83,0.66748,0.50201,-0.021882,0.52732,16.232,-0.08842,-0.041497,0.051339,0.62575,0.012074,43.252,33.562,-0.28226,0.11027,9.3036,-0.045544,-0.086368,0.095729,0.8228,1.4982,-0.10501,-0.098764,-8421.3,-0.041497,0.04203,1.0037,-0.059457,37.669,10.875,569.52,0.64089,0.58901,0
0.015672,0.73624,-0.10522,0.83864,105.98,0,0.015672,0.35824,2.315,0.26376,0.015672,0.024033,0.75375,0.015672,154,2.3701,1.3582,0.015672,0.0067697,45.626,1.0061,0,0.0067697,0.049844,0.20999,2.3701,?,-0.23222,3.9684,0.31176,0.014373,705.93,0.51705,0.45796,0.041994,2.315,3.48,0.33775,0.01814,0.045616,0.014192,0,81.535,35.909,0.054157,0.39488,313.27,-1.7293,-0.74698,0.7428,0.6521,1.9341,0.58209,0.74539,-978.44,0.85435,0.05941900000000001,0.14621,0.28054,7.9999,10.164,102.82,3.5501,5.1091,0
-0.059080999999999995,0.17826,0.093282,1.5398,-8.5271,0.06060599999999999,-0.064079,4.5674,0.92711,0.81418,-0.064079,-0.37084,0.003753,-0.064079,15114.0,0.024149,5.6098,-0.064079,-0.055864,37.869,1.2232,-0.095579,-0.051507,0.13388,0.81418,0.052184,-0.77253,0.1271,4.2737,0.15074,-0.055864,50.977,7.1601,-0.53618,-0.095579,1.2411,26.908,0.81965,-0.083326,0.042329,-0.2155,-0.083326,82.34,44.471,-0.49645,0.85112,35.109,-0.16396,-0.14294,1.4926,0.17279,0.13966,1.1094,1.1168,1751.9,-0.078619,-0.072565,1.0786,0.006713,9.6384,8.2076,54.985,6.6382,1.5629,0
0.013445,0.46125,0.2086,1.5479,72.43,0,0.013445,1.168,0.9588200000000001,0.53875,0.015745,0.035314,0.027696,0.013445,6339.8,0.057573,2.168,0.013445,0.014022,26.85,2.5656,8.7435e-005,0.014022,-0.10178,0.3253,0.057573,0.038002,0.50792,4.0451,0.16472,0.041073,220.59,1.6547,1.3658,0.041714,0.95882,25.488,0.5591,0.043506,0.83335,1.1649,9.119e-005,103.56,76.71,0.19062,1.3626,40.866,-0.013024,-0.013583,1.2776,0.38072,0.60435,1.3118,1.3614,2314.2,0.34298,0.024955,0.66008,0.037781,13.594,4.7582,144.93,2.5185,2.3347,0
0.028671,0.71955,0.090996,1.1426,-1200.5,0,0.037076,0.38976,5.5367,0.28045,0.045855,0.058087,0.010733,0.037076,4419.8,0.082584,1.3898,0.037076,0.0066964,11.525,1.0671,0.045695,0.0051784,0.13413,0.23716,0.070903,5.2053,0.33613,4.9881,0.1206,0.0082136,42.471,8.6123,7.6396,0.051187,5.5367,10.529,0.33311,0.009245,0.087395,0.3525,0.008253,44.4,32.875,0.16401,0.86868,11.608,0.023348,0.0042169,1.0135,0.63829,0.11611,1.036,1.2305,8854.3,0.009245,0.10223,0.99443,0.18777,31.672,11.103,42.078,8.6743,20.452,0
-0.031131,0.16212,0.5156,4.357,188.5,0,-0.037989,5.1684,0.81958,0.83788,-0.030352,-0.24734,0.050376,-0.037989,1433.2,0.25468,6.1684,-0.037989,-0.046351,48.08,0.55527,-0.035106,-0.037984,0.2679,0.78417,0.29698,-4.5974,1.5586,4.6153,-0.14066,-0.04635,65.923,5.5368,5.2455,-0.030805,0.81958,?,0.83788,-0.037586,1.8314,0.12234,-0.042835,172.76,124.68,-0.28836,3.6541,46.338,-0.11438,-0.13956,4.1278,0.15359,0.18061,2.5328,2.5328,21260.0,-0.037586,-0.037155,1.0458,0.0,7.5915,2.9276,68.401,5.3362,2.4775,0
0.0011736,0.65924,0.048788,1.0995,-34.051,0.00018738,0.0011736,0.5169,1.2242,0.34076,0.0040478,0.0023934,0.024333,0.0011736,8077.5,0.045187,1.5169,0.0011736,0.00095868,57.04,1.1027,0,0.00095868,-0.0094749,0.18745,0.045187,0,0.10587,3.7792,0.40608,0.0019174,114.89,3.1771,2.3632,0.00088684,1.2242,?,0.34076,0.00072441,0.33493,0.76793,0,111.78,54.74,0.0061346,0.70935,44.822,-0.028616,-0.023374,0.81784,0.49036,0.31475,0.73942,0.73942,293.44,-0.27258,0.0034442,1.2749,0.0,6.399,6.6679,146.2,2.4966,2.6564,0
0.073108,0.80292,-0.12721,0.83784,-99.21,0.0,0.094128,0.24545999999999998,1.6,0.19708,0.11645,0.11999,0.079986,0.094128,2289.9,0.15939,1.2455,0.094128,0.058829,62.282,1.394,0.11469000000000001,0.045691,0.13371,0.17887999999999998,0.13321,5.139,-0.37111,4.041,0.49316,0.070383,191.49,1.9061,1.8622,0.10485,1.6,37.633,0.20729,0.065528,0.020822,0.18018,0.07168,146.2,83.92,0.26777,0.48979,66.65,0.080838,0.050523,0.81855,0.7844399999999999,0.52464,0.57497,0.60476,-1397.9,0.065528,0.37095,0.94181,0.051803,5.8604,4.3494,178.95,2.0397,4.668,0
0.035117,0.57917,0.10185,1.2826,-55.381,0,0.035117,0.72661,0.80913,0.42083,0.053019,0.097425,0.11294,0.035117,2313.4,0.15778,1.7266,0.035117,0.043401,94.233,1.0398,0.051798,0.043401,0.2422,0.035117,0.15778,2.8936,0.18941,4.4294,0.68666,0.065525,172.76,2.1128,1.3149,0.047578,0.80913,5.7395,0.46498,0.058801,0.069412,0.17865,0.064017,197.26,103.02,0.16811,0.70301,100.12,-0.0044655,-0.0055189,0.79822,0.36045,0.47331,0.78265,0.86477,2737.2,0.058801,0.08344800000000001,0.95689,0.10490999999999999,3.8734,3.5429,162.6,2.2448,1.5048,0
0.077989,0.40459,0.31481,1.8613,-32.208,0,0.077989,1.4717,2.1269,0.59541,0.082726,0.21336,0.073527,0.077989,944.31,0.38653,2.4717,0.077989,0.036668,70.757,1.1724,0,0.036668,0.01524,0.58999,0.38653,0,0.98484,3.9751,0.15623,0.081538,102.88,3.5478,3.2053,0.08847,2.1269,6.8778,0.63438,0.041596,0.22931,0.17203,0,102.37,31.613,0.18915,0.73328,116.05,-0.078394,-0.036858,1.6816,0.36553,0.28187,1.8627,1.9846,2972.4,0.39028,0.13097999999999999,0.61196,0.065452,5.1585,11.546,62.729,5.8187,6.6536,0
0.013469,0.8912200000000001,-0.027388,0.41846,-13.999,-0.12962,0.013469,0.12205999999999999,0.00010439,0.10878,0.017131,0.28599,804.4,0.013469,3873.7,0.094224,1.1221,0.013469,129.02,10620,?,0.016715,129.02,0.013469,-0.66452,0.094224,4.5643,-0.027938,4.4029,8518.8,164.1,21.888,18.11,0.95701,-0.7852399999999999,0.87003,?,0.10878,-7522,0.040663,0.3406,160.11,62210,51591,4.4346,0.10516,1.2998,-0.05379,-515.27,0.022113,0.047096,0.055218,0.11097,0.11097,-692.61,-7522.1,0.12382,0.98031,0,0.034371,0.0070749,1.6466e+005,0.0022166,0.00010649,1
0.0044675,0.34642,0.65358,2.8867,-157.08,0,0.0044675,1.8867,2.2919,0.65358,0.0044675,0.012896,0.57249,0.0044675,96.368,3.7876,2.8867,0.0044675,0.0019493,36.787,0.89268,0,0.0019493,?,0.41262,3.7876,?,?,2.317,0.077018,0.0043569,346.17,1.0544,1.0544,9.6386e-006,2.2919,?,0.65358,4.2055e-006,0.5234,0.0088308,0,130.38,93.593,0.01934,2.2199,230.83,-1.3076,-0.57054,2.8867,0.34642,0.94842,?,?,135.62,0.84063,0.0068354,0.15937,0.0,9.9219,3.8998,55.17,6.6159,?,0
0.11097,0.31588,0.08856,1.4783,-13.206,0.33425,0.13308,2.0459,1.1407,0.64627,0.13308,0.71875,0.16877,0.13308,749.03,0.4873,3.1657,0.13308,0.14591,31.214,1.0162,0.11335,0.12167,0.39881,0.64627,0.4173,1.4176,0.12194,6.4247,0.33894,0.14591,84.52,4.3185,0.35882,0.11335,0.96026,1.4971,0.777,0.12427,0.24777,0.077388,0.12427,91.178,59.964,1.4227,1.057,35.605,0.092497,0.10141,0.86651,0.18515,0.23156,0.88984,1.0698,235470.0,0.12333,0.17171,0.87667,0.20228,11.693,6.087,74.097,4.926,1.2558,0
0.033139,0.76618,-0.09236699999999999,0.82864,3.5352,0.033139,0.046725,0.27139,1.0102,0.20794,0.046725,0.086682,0.03619,0.046725,2994.4,0.12189000000000001,1.3052,0.046725,0.018106,21.614,1.0633,0.065898,0.012841,0.046725,0.20794,0.10415999999999999,?,-0.16694,4.7212,0.18449,0.018106,77.022,4.7389,0.086008,0.065898,2.677,1.2937,0.43508,0.025536,0.037648,0.22378,0.025536,60.307,38.693,0.21686,0.54516,21.835,0.01923,0.0074516,0.58298,0.53904,0.21102,0.3758,0.78633,-4861.0,0.010139,0.15937,0.98986,1.0924,16.888,9.4332,76.241,4.7874,4.664,1
-0.014688,0.49993,0.39374,1.7876,1192.6,0,-0.014688,1.0003,0.16121,0.50007,-0.0077974,-0.02938,0.70853,-0.014688,1597.6,0.22847,2.0003,-0.014688,-0.091111,1757.5,0.54118,0,-0.091111,0.034376,0.4784,0.22847,0,3.7031,3.6417,2.7637,-0.18222,14060,0.02596,0.02596,0.010506,0.16121,?,0.50007,0.065171,0.11202,0.12927,0,1896.6,139.18,-0.018923,0.23498,21830,-0.12891,-0.79964,1.7876,0.49993,38.521,4.7031,4.7031,1725.7,0.91949,-0.029370999999999998,0.15448,0.0,0.20769,2.6226,1131.9,0.32246,1.5161,0
0.003579,0.47813,-0.010279,0.9785,-22.835,0,0.0083188,1.0915,1.5217,0.52187,0.026904,0.017402,0.029237,0.0083188,3922.5,0.093052,2.0915,0.0083188,0.0054667,19.459,0.88967,0.023148,0.0023519,0.051814,0.47769,0.083139,1.2455,-0.019313,3.0951,0.25303,0.0057797,118.12,3.0901,3.0896,0.044492,1.5217,?,0.52187,0.029238,0.19473,0.26867,0.015212,89.87,70.411,0.044116,0.80879,20.045,-0.013024,-0.0085588,0.97833,0.47805,0.32361,0.98054,0.98054,-12.795,0.029238,0.006857899999999999,0.99465,0.0,18.757,5.1839,114.66,3.1832,2.8591,0
0.039174,0.45776,-0.13214,0.6924,-1664.2,0,0.039174,1.1846,3.7927,0.54224,0.042978,0.091193,0.010329,0.039174,4265.1,0.085579,2.1846,0.039174,0.010329,4.9835,0.9273,0.042775,0.010329,0.10612,0.4926,0.085579,11.247,-0.18808,3.8988,0.12069,0.01133,50.596,7.2169,6.7726,0.034255,3.7927,8.7168,0.57042,0.0090317,0.0071671,0.35671,0.011278,28.328,23.345,0.7565,0.57186,6.0967,0.042775,0.011278,0.64977,0.42958,0.13856,0.77181,0.81192,-1046.8,0.18292,0.072245,0.81842,0.051973,73.242,15.635,41.341,8.829,5.3984,0
0.045918,0.51742,0.083491,1.1988,-24.17,0,0.045918,0.93266,1.6131,0.48258,0.048053,0.10932,0.034579,0.045918,3385.8,0.1078,1.9327,0.045918,0.028465,36.505,1.0684,0,0.028465,0.31243,0.43243,0.1078,0,0.16816,3.7897,0.32025,0.064855,126.29,2.8901,2.346,0.0039286,1.6131,6.0271,0.53935,0.0024354,0.0090902,1.7488,0,113.06,76.56,0.28461,0.81467,48.511,-0.0098623,-0.0061137,0.97312,0.42002,0.34601,0.97198,1.0863,514.5,0.24749,0.095152,0.75401,0.11765,9.9986,4.7675,95.037,3.8406,3.2491,0
0.068319,0.56223,0.034733,1.0673,-4.6248,0.26653,0.068319,0.7706,1.0166,0.43325,0.068319,0.13243,0.019493,0.068319,1720.6,0.21213,1.7786,0.068319,0.011166,6.4979,0.94412,0.075538,0.011166,0.26653,0.43325,0.21213,0.12551,0.07729,4.1487,0.090581,0.011166,31.288,11.666,0.13435,0.075538,6.136,9.5309,0.4796,0.012346,0.020357,0.14614,0.012346,32.222,25.724,0.62724,0.85619,6.6058,0.02459,0.0040192,0.97935,0.51589,0.085719,0.96411,1.0672,489.09,0.016338,0.15769,0.98366,0.10697000000000001,56.172,14.189,30.776,11.86,13.615,0
0.16892,0.63438,-0.18234,0.67218,-205.5,0.35108,0.20887,0.57414,1.2392,0.36422,0.20887,0.37551,0.23355,0.20887,853.8,0.4275,1.5763,0.20887,0.17987,15.782,0.95863,0.2093,0.14547,0.43809,0.36422,0.36452,2.2336,-0.29122,4.793,0.54215,0.17987,216.66,1.6847,0.32992,0.2093,1.182,4.1413,0.44238,0.18024,0.48833,0.076783,0.18024,32.145,16.363,3.3642,0.58192,19.558,0.14697,0.12656,0.58937,0.55622,0.59359,0.58172,0.70655,-11320.0,0.19303,0.46376999999999996,0.80697,0.21459,23.127,22.307,174.84,2.0877,1.8546,0
0.013051,0.89745,-0.27484,0.69185,-3446.2,-0.6233,0.022601,0.11427,3.8162,0.10256,0.033403,0.025339,0.0059224,0.022601,14494,0.025183,1.1143,0.022601,0.0059224,22.12,1.2961,0.033391,0.0034199,0.50568,-0.61025,0.014542,3.0911,-0.71776,3.9075,0.23467,0.0059224,109.46,3.3692,3.3485,0.061124,3.8162,?,0.10256,0.016017,0.0084186,0.8959,0.0087498,58.303,36.183,0.056432,0.43256,28.09,0.033391,0.0087498,0.6876,0.89192,0.2968,0.26782,0.26782,-2220.9,0.22062,0.12725999999999998,0.7903,0.0,16.501,10.088,85.309,4.2786,9.966,0
0.058571,0.63692,-0.12622,0.78178,-48.297,0,0.058571,0.57006,1.5801,0.36308,0.070125,0.10127,0.097871,0.058571,1503.2,0.24281,1.5701,0.058571,0.037067,13.456,0.80299,0.067215,0.037067,0.25001,0.3494,0.24281,5.8173,-0.23039,4.1649,0.39978,0.044333,137.82,2.6485,2.405,0.048311,1.5801,9.719,0.40361,0.030574,0.023104,0.13002,0.042538,101.36,87.904,1.0054,0.68106,13.881,-0.028863,-0.018267,0.70992,0.57837,0.37758,0.66275,0.73673,-1845.1,0.030574,0.16130999999999998,0.96466,0.11163,27.125,4.1523,133.6,2.732,2.8843,0
0.096557,0.13718,0.8528,7.2168,710.67,0,0.096557,6.2899,0.61457,0.86282,0.096557,0.70389,0.15711,0.096557,518.55,0.70389,7.2899,0.096557,0.15711,16.644,0.82983,0,0.15711,?,0.80007,0.70389,?,85.04,2.9013,-1.0864,0.35214,119.84,3.0457,3.0457,0.0069695,0.61457,?,0.86282,0.011341,5.867,?,0,109.97,93.323,3.4455,7.0125,24.482,0,0,7.2168,0.13718,0.32833,86.04,86.04,679.47,0.32018,0.11191,0.70637,0.0,21.93,3.9111,81.471,4.4801,61.284,0
0.25354,0.22924,0.59608,3.7705,370.27,0,0.31779,3.3622,2.9029,0.77076,0.32657,1.477,0.11623,0.31779,247.98,1.4719,4.3622,0.31779,0.10947,34.175,1.1066,0.32531,0.087339,0.66205,0.68148,1.1916,37.072,3.1579,3.5041,0.027678,0.10947,30.435,12.003,11.265,0.32265,2.9029,?,0.77076,0.11114,0.76371,0.022154,0.11206,81.34,47.165,0.9328,2.5072,38.417,0.30568,0.1053,3.5388,0.21516,0.083316,4.0832,4.0832,1902.8,0.11114,0.32895,0.89261,0.0,10.68,7.7388,27.052,13.492,15.379,0
0.050156,0.55946,0.096727,1.1849,-52.702,0.13191,0.066879,0.78408,1.0557,0.43866,0.066879,0.12787,0.061486,0.066879,1827.4,0.19973,1.7874,0.066879,0.036801,67.265,1.0369,0.091364,0.027598,0.16986,0.43866,0.16984,0.53074,0.25438,4.1176,0.30362,0.036801,110.9,3.2913,0.16331,0.091364,1.8203,7.8201,0.47509,0.050273,0.028545,0.13502,0.050273,121.48,54.21,0.14976,0.5446,71.012,0.046502,0.025588,1.1078,0.52303,0.30383,1.1536,1.2494,1268.2,0.052762,0.11434000000000001,0.94724,0.083036,5.4263,6.733,105.05,3.4746,4.7795,0
0.38989,0.046187,0.56253,13.179,441.75,3.9822,0.38989,20.651,0.77504,0.95381,0.38989,8.4417,1.0974,0.38989,43.238,8.4417,21.651,0.38989,1.0974,0,1.964,-0.10312,1.0974,4.0445,0.95381,8.4417,-2.2496,1.4377,2.5286,-0.8365,1.0974,36.776,9.925,-2.2327,-0.10312,0.84832,?,0.95381,-0.29025,7.4353,-0.014725,-0.29025,272.56,272.56,?,13.179,0,-0.10312,-0.29025,13.179,0.046187,0.10076,2.4377,2.4377,190.0,-0.29025,0.40876999999999997,1.2903,0.0,?,1.3391,47.45,7.6923,0.90799,0
0.00018674,0.45667,0.10086,1.2543,-17.28,0,0.0034471,1.1898,1.3669,0.54333,0.040886,0.0086915,0.028856,0.0034471,4226,0.08637,2.1898,0.0034471,0.0025219,42.816,1.1111,0.036412,0.00013662,0.056344,0.069233,0.07923,0.97257,0.20069,3.4303,0.30283,0.015568,106.97,3.4122,2.9634,0.013577,1.3669,6.4207,0.59584,0.0099326,0.11722,0.21023,0.026639,120.42,77.609,0.0011647,0.85002,43.245,0.00041655,0.00030475,1.0893,0.39661,0.29307,1.0812,1.1857,271.66,0.0099326,0.0003437,0.99753,0.096637,8.5249,4.7031,105.91,3.4464,2.7199,0
0.00070211,0.6581,0.11205,1.1704,-7.5204,-0.078218,0.00070211,0.51953,2.6996,0.3419,0.021636,0.0010679,0.0053027,0.00070211,16780,0.021752,1.5195,0.00070211,0.00026008,21.814,1.0048,0.019472,0.00026008,0.020833,0.31602,0.021752,0.9302,0.48613,3.8124,0.22889,0.0051032,89.553,4.0758,4.0719,0.019887,2.6996,?,0.3419,0.0073667,0.070859,0.66303,0.0072131,97.743,75.93,0.0043518,0.92503,21.975,0.0058593,0.0021704,1.1693,0.65747,0.24535,1.4834,1.4834,727.39,0.0073667,0.0020535,0.99974,0.0,16.733,4.8071,88.893,4.1061,11.713,0
-0.16286,0.67255,0.22463000000000002,1.5245,-14.434,0.0,-0.16286,0.48715,1.5471,0.32763000000000003,-0.14412,-0.38026,-0.079208,-0.16286,-2003.2,-0.18220999999999998,1.4869,-0.16286,-0.10527,71.554,?,-0.14762999999999998,-0.10527,-0.19337000000000001,0.17733,-0.18220999999999998,-7.8757,0.64717,3.4778,0.43282,-0.093153,76.833,4.7678,3.0362,-0.48718999999999996,1.8974,2.4668,0.46936000000000005,-0.31491,0.010583,-0.2089,-0.095427,152.97,81.416,-0.53699,0.71873,54.213,-0.18795,-0.12149,0.9708100000000001,0.42828999999999995,0.20974,0.94394,1.3523,675.0,-0.31512,-0.49709,1.0762,0.4326,5.1011,4.4831,101.04,3.6123,4.4573,1
0.13298,0.46617,-0.19309,0.58124,-146.95,-0.00010779,0.13849,1.1451,1.1685,0.53383,0.15384,0.30036,0.16891,0.13849,862.08,0.42339,2.1451,0.13849,0.11852,60.218,1.3711,0.13648,0.1138,0.24599,0.53109,0.41156,8.8911,-0.26378,4.5615,0.39872,0.13014,163.14,2.2374,2.213,0.13687,1.1685,?,0.53383,0.11713,0.024841,0.079541,0.1168,80.136,19.918,0.68978,0.16313,68.208,0.0776,0.066409,0.5749,0.46109,0.44695,0.72928,0.72928,-7034.2,0.11713,0.2491,0.89571,0.0,6.0613,18.325,144.03,2.5342,1.5963,0
-0.11657000000000001,0.71987,0.0058559,1.0081,0.51723,-0.088839,-0.11657000000000001,0.38921,3.7866,0.28018000000000004,-0.012962999999999999,-0.16193,0.013522,-0.11657000000000001,5131.8,0.071126,1.3891,-0.11657000000000001,-0.030784,0,0.29599,-0.013013,-0.030784,-0.5354399999999999,-0.05015,0.071126,-0.1256,0.02135,2.3006,0.18685,-0.0034234,62.519,5.8949,5.8949,-0.41612,4.2305,?,0.28018000000000004,-0.10989,0.017173,0.15506,-0.0034366,68.763,68.763,?,0.017173,0,-0.18078,-0.047742,1.0081,0.71987,0.16964,1.0215,1.0215,1.17,-0.10991,-0.41604,1.0031,0,?,5.3081,69.39,5.2601,13.806,1
