Attr4,Attr5,Attr9,Attr12,Attr18,Attr21,Attr23,Attr24,Attr27,Attr29,Attr33,Attr35,Attr36,Attr38,Attr40,Attr43,Attr45,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr56,Attr58,Attr59,Attr60,Attr61,Attr63,Attr64,class
0.60931,-124.8,0.90859,-0.5175622459349594,-0.48891,0.66059,-0.5380974917179365,-0.48891,1.0119,4.2646,2.7015,-0.47575,2.6060000000000003,-0.0074486000000000005,0.048167,83.443,-1.0268,68.09899999999999,-0.5753699999999999,-0.6332559240141317,0.60931,0.9446399999999999,0.37016,-0.10061,1.1006,-8.432269151249901,4.8699,42.974,0.9618373136856371,5.4633,1
1.4632,30.561999999999998,0.39945,-0.38627810743285446,-0.098949,0.90107,-0.2505695331080235,0.079292,-3.373,5.1366,1.9963,0.032296,0.39945,0.74384,0.20769,293.89,-2.6993,26.465999999999998,-0.1139,-0.2851420703467268,0.9153700000000001,0.25616,0.50093,0.080853,1.103,0.25963557542504934,10.773,1.4038,1.5593769519050595,0.63893,0
1.5169,-52.013000000000005,1.8259999999999998,0.19351379784737394,0.09565,1.5444,0.05238225629791895,0.17182999999999998,4.4718,5.2041,3.4796,0.10611,1.826,0.48921,0.010546999999999999,148.83,0.19028,106.68,0.11449,0.06269989047097481,0.9954499999999998,0.49428,0.28739000000000003,0.058107000000000006,0.94865,1.049025566225031,3.6327,7.5494,3.6942623614145824,7.2972,0
2.225,57.328,2.6922,0.26029673876390963,0.10807,1.341,0.030798974816135496,0.14799,5.7442,4.2624,6.1514,0.13821,2.6922,0.58403,0.33798,106.22,0.7885,15.029000000000002,0.095204,0.03536290023029492,2.2208,0.41518,0.16255999999999998,0.051338999999999996,0.96,0.0013526702395424426,25.601,3.969,6.484416397707019,35.319,0
2.425,75.92699999999999,2.6904,-0.06884253557296716,-0.026271,1.2227,-0.009933095450490634,0.43623,-121.11,3.0014,7.1195,-0.026425,2.6904,0.61839,1.0464,71.37100000000001,0.23540999999999998,0.0,-0.19868,-0.07384775498067202,2.425,0.38161,0.14046,-0.009821600000000002,1.0098,0.0,9.5619,5.1141,7.050129713581929,36.054,0
1.7775,-10.743,1.1736,0.3908589997174343,0.082995,1.2357,0.06199130879345603,0.40571,1.8914,4.7435,2.5299,0.10161,0.65413,0.71468,0.34212,176.46,0.42854,115.35,0.06571,0.055990115882753926,0.83349,0.21234,0.39526999999999995,0.14790999999999999,0.85209,0.6611341923782612,3.7136,4.6692,5.526985024018085,1.0127,0
1.63,8.031,2.9796,0.010878600786434888,0.006114100000000001,1.0821,0.000484830178547456,0.15258,0.5585100000000001,3.2181,5.23,0.040197,2.9796,0.43797,0.43985,81.94200000000001,0.014313,12.532,0.00033406,0.00011211572023090346,1.63,0.56203,0.1912,0.013491,0.9979600000000001,-1.623613960725783e-16,29.523000000000003,5.2458,5.301496361404196,35.529,0
1.7926,-54.552,0.95636,-0.1080926070506276,-0.035997,0.99824,-0.0378487180559622,-0.2662,-0.19196,4.6052,4.0549,-0.025922000000000004,1.3287,0.62805,0.10505999999999999,158.83,-0.079416,123.2,-0.058434,-0.0611004224350663,1.7926,0.33302,0.24661,-0.045630000000000004,1.0456,0.06198551070774625,2.8334,12.16,2.871779472704342,3.2043,0
4.2301,119.53,0.8644700000000001,0.5966941949774877,0.049565,1.0667,0.04575520260969148,0.25208,3143.1,3.4099,9.937000000000001,0.03904,0.8644700000000001,0.91535,0.16934000000000002,142.42,9.1742,1.9065,0.0052185,0.006036646731523361,4.1509,0.083066,0.10063,0.045161,0.9436,0.0017304856065985129,200.5,2.596,10.407025738569331,1.3328,0
0.54362,-213.95,0.75722,-0.1124304365492995,-0.063639,0.9020799999999999,-0.08779746969176726,-0.11137,-0.17603,3.4219999999999997,1.6357,-0.16865,0.75722,0.43333999999999995,0.029271,140.34,-0.24339,107.68,-0.041275,-0.054508597237262625,0.42771,0.56603,0.61135,-0.22273,1.0667,0.5466890013543376,2.7721,42.108999999999995,1.3377736162394218,1.0938,0
3.0135,59.99100000000001,3.5497,0.4047089895964183,0.12565,0.9146299999999999,0.026728737639800545,0.31188,4486.2,3.3654,11.03,0.12511,3.5497,0.68953,0.9614,65.513,2.4768,4.0829,0.10668,0.030053243936107272,3.0135,0.31047,0.090661,0.035245,0.9647,0.0,92.663,5.9278,11.433310786871516,55.128,0
1.1051,8.0069,1.1173,0.20919871584878466,0.12772,1.4138,0.11431128613622125,0.35286,1.2016,4.5245,1.9978,0.14656,1.3671,0.2932,0.038833,174.36,5.2077,7.3393,0.10598,0.09485366508547392,0.9904200000000001,0.61052,0.50056,0.10497999999999999,0.89502,0.7503932407532251,55.565,2.1753,1.8300792766821727,4.1889,0
2.9664,13.39,2.2767,0.8194652738273775,0.15846,1.6408,0.05619097817015856,0.37513,15.349,3.8063,11.071,0.13585999999999998,2.2767,0.67596,0.13333,87.82700000000001,0.43792,49.806999999999995,0.072976,0.03205341063820442,1.4908,0.19337000000000001,0.090324,0.059676,0.93143,0.3110605444941082,7.7933,8.9042,11.773801520401303,5.3392,0
1.1844,-232.7,0.64366,-0.6745280706055405,-0.27514,0.71353,-0.42746170338377404,-0.43896999999999997,1.607,4.2956,1.2807,0.060325,0.64366,0.4759100000000001,0.038843,264.97,-0.70612,272.24,-0.025559,-0.03970885249976695,0.91812,0.4079,0.7808,0.18837,0.82757,0.2496306614326116,1.6519,8.2935,1.5779848001961265,1.2452,0
1.4214,-47.581,2.0577,0.36313672072985304,0.22927,1.5742,0.11142051805413812,0.14799,0.0,4.4984,0.26163000000000003,0.0030309,2.0577,0.36864,0.49642,103.59,4.9988,101.35,-1.5529,-0.75467755260728,1.4214,0.63136,3.8222,0.9197200000000001,0.08899299999999999,-2.1446550476517258e-16,44.865,3.8238,3.2591548403446526,20.055999999999997,0
1.1947,-11.804,2.6460000000000004,0.1171425880284454,0.074621,1.0457,0.021036659108087673,0.5132899999999999,8.3471,4.6642,3.9821,0.10938,2.6460000000000004,0.30165,0.50459,60.638000000000005,0.30456,26.298000000000002,0.031417,0.011873393801965228,1.0897,0.6370100000000001,0.25113,0.041336000000000005,0.97215,0.20334825128460138,14.478,10.302999999999999,4.153780945354077,11.072000000000001,0
2.0219,32.645,1.2287,0.9686335061210984,0.43913,1.0883,0.35739399365182717,1.3501,2.0917,4.0538,4.6989,0.44558,2.6215,0.54528,0.28951,109.52,1.6392,45.903,0.42672,0.34729388784894605,2.0031,0.45335,0.21281999999999998,0.18612,0.81388,0.010406269638830491,9.7701,5.0579,2.7102680048527628,31.398000000000003,0
2.5127,-29.105,1.9037,0.26002918512070866,0.10157,0.92155,0.042884383043546775,0.23955,98452.0,3.2910000000000004,4.6104,0.10284,1.9037,0.60939,0.5871,144.22,0.11155999999999999,148.32,0.091269,0.047942953196407,2.5127,0.39061,0.2169,0.054019000000000005,0.9466700000000001,0.0,2.6015,93.3,4.873659148511303,102.89,0
1.4392,-32.988,1.1285,0.503062787136294,0.1314,0.83868,0.11643774922463446,0.5594,1.2332,4.4073,4.4,0.14173,1.3191,0.69058,0.43762,73.625,0.63175,66.054,0.065477,0.05802126716880814,0.9660200000000001,0.2612,0.22726999999999997,0.11388,0.88612,0.31311874588983885,6.2359,24.184,4.320444104134763,2.0783,0
1.7114,1.5864,1.0488,0.20765840812597405,0.077278,1.6584,0.05455758962623953,0.23418000000000003,0.46974,4.322,4.489,0.078473,1.7812,0.62221,0.041148000000000004,129.49,0.23018000000000002,54.313,0.062322,0.05942219679633868,1.1558,0.37214,0.22276999999999997,0.046528,0.95347,0.4162362123023479,7.0482,4.6975,2.8182941903584666,4.8252,0
1.3982,-43.32,2.2922,0.489398819108964,0.14587999999999998,1.2005,0.06364191606317075,0.23529,1.0119,3.8522,6.3701,0.0078952,2.2922,0.70192,0.21688000000000002,56.071000000000005,0.42502,65.97800000000001,0.0,0.0,1.3982,0.29808,0.15698,0.17164000000000001,0.8295899999999999,0.0,6.6784,257.41,7.689881910896403,3.9304,0
4.5218,125.2,1.2233,1.5120314447320484,0.15772,1.3212,0.12420501921033272,-0.1807,2.7886,4.42,8.02,0.23329,1.1996,0.86698,1.3394,118.4,1.8156,36.513000000000005,0.17511,0.14314558979808714,0.64552,0.10431,0.12469000000000001,0.18252000000000002,0.81748,2.722889563157238,12.229000000000001,4.1218,11.727542900968267,1.9369999999999998,0
4.2123,71.57,1.1709,1.3560291373186444,0.22525,1.1446,0.1542147066359211,0.59558,1.7726,4.8168,7.3158,0.21541,1.4426,0.77937,0.61424,153.31,0.65422,82.899,0.17015999999999998,0.14532410965923645,4.2123,0.16610999999999998,0.13669,0.14595999999999998,0.8540399999999999,0.06995393715436829,5.1554,4.4236,7.048943471193788,4.7384,0
1.0733,-55.501000000000005,1.0515,0.11944948921679908,0.063141,1.2858,0.04922396576319543,0.17613,0.5171,5.5943,2.6651,0.07284700000000001,1.4954,0.46546000000000004,0.065752,131.24,0.23781999999999998,56.388000000000005,0.044743,0.04255159296243461,0.99894,0.5286,0.37523,0.048955,0.95104,0.1063390363538221,6.8062,4.7028,1.9892167990919412,3.4238,0
3.8904,25628.0,0.8560700000000001,0.058053527980535286,0.01193,0.90445,0.01123845012674197,0.082548,1.305,3.7158,4.2659,0.018087,0.8560700000000001,0.7945,2.5318,119.04,0.061805,64.812,0.005772600000000001,0.006743140163771654,0.9015,0.2055,0.23442,0.021128,1.069,6.022273289729538,5.4994,6.9299,4.165790754257909,4.2697,0
0.4766,-198.18,0.93939,0.010707715532129927,0.0083699,1.0741,-0.04071471912624151,-0.53776,0.93158,4.4141,1.3277,0.09668,1.1952,0.13207,0.020427,133.5,-0.3692,36.435,0.018917,0.020137536060635095,0.32492000000000004,0.78167,0.7531899999999999,-0.064522,1.0645,-1.9377630787733013,9.4107,3.8537,1.20177312676705,1.5537,0
2.0565,-3.2515,2.6765,-0.11247345158142472,-0.039188,0.93289,-0.014641509433962266,0.25656,0.0,3.6904,6.2915,0.0022077,2.6765,0.6338199999999999,0.010664,97.204,-0.10107999999999999,64.558,-0.019604,-0.007324490939660004,1.9567,0.34842,0.15894,0.18100000000000002,0.8206100000000001,0.028020573664447358,6.9033,8.2334,7.681820790999368,9.4412,0
2.0846,218.82,0.8253,0.2935376276839691,0.14081,1.0513,0.1370531927783836,0.28362,13.040999999999999,3.6275,1.4177,0.14524,0.8253,0.51212,0.10004,421.02,1.3128,46.24,0.12922,0.15657336726039014,1.1615,0.4797,0.7053699999999999,0.17598,0.8337100000000001,2.740205592696428,9.5794,0.95321,1.7204502814258913,18820.0,0
1.0429,-35.391,1.0327,0.129386494831521,0.09638,1.7864,0.08954294567638231,0.020634,0.31906999999999996,4.728,4.2156,0.1002,3.2942,0.25049,0.081937,80.568,0.30432,35.319,0.07537999999999999,0.0729931248184371,1.0047,0.7449,0.23722,0.031671,0.9683299999999999,0.14801314072273958,10.673,7.8719,1.3863605853134648,14.532,0
1.655471684,38451.0,0.53005,192.381614794463,0.014311,0.8768100000000001,0.021862088482218656,0.088392,1.0119,2.0319,4.4510000000000005,0.014311,0.53005,1.0,0.17713,298.8,0.034976,234.47,0.0059473,0.011220262239411378,48750.02214807951,0.0,0.0,0.026999000000000002,0.973,0.0,1.5999,5.1662,7125.419252449522,15.844000000000001,0
1.3408,-9.748,1.9214,0.142814667988107,0.05764,1.3558,0.029998959092328508,0.19715,0.0,3.7605,4.26,0.0011284,1.9214,0.5964,0.071449,97.32600000000001,0.32492,37.66,0.0,0.0,1.3408,0.4036,0.23474,0.10514000000000001,0.89692,-1.3863030353857992e-16,10.831,5.7367,4.7606541129831506,4.1874,0
2.7286,62.715,1.2176,2.0002257166503647,0.5317,2.6772,0.35583114323258863,0.34071999999999997,26.72,4.7753,1.9946,0.76765,1.2176,0.73418,1.2287,119.51,6.025,49.506,0.45144,0.3707621550591327,2.6945,0.26582,0.50136,0.63044,0.4456,0.004611321684158613,16.933,3.7261,4.580543224738546,4.433,0
1.7784,64.115,1.9523,0.25373027941456,0.10679,1.5606,0.04427342109306971,0.42168,90.78200000000001,3.3857,4.3953,0.10238,1.9523,0.56547,0.34933000000000003,112.45,112.77,0.15123,0.075573,0.03870972698868002,1.7224999999999997,0.42088,0.22751999999999997,0.052443,0.9454600000000001,0.024139211629264266,2547.2,3.2499,4.638614331876069,7.7627,0
1.2690000000000001,-5.9072,1.175,0.044350903333954174,0.011906,1.1909,0.004916,0.036212,0.73465,4.2161,4.3156,0.016432,1.175,0.53215,0.16518,92.04799999999999,0.066595,27.326999999999998,-0.06540399999999999,-0.05566297872340424,0.44759,0.26845,0.23171,0.013985,0.99011,2.0617754153936287,13.546,5.6065,4.3769789532501395,1.7819999999999998,0
1.0078,-100.1,1.6883,-0.17936099428786642,-0.14287,0.9761299999999999,-0.08462358585559439,-0.044757,0.0,3.9332,1.7568,0.012055,1.6883,0.20193,0.042601,166.21,-0.41996000000000006,88.735,-0.12458,-0.07379020316294498,0.94989,0.79655,0.56921,0.17110999999999998,0.83206,0.31325845597727825,4.9625,3.9391,2.1195154102065152,8.5584,0
1.8612,5.4022,4.4629,1.4966296342529022,0.23979,1.0515,0.05372963767953572,0.72064,3.6927,3.6209,26.000999999999998,0.30551,4.4629,0.83978,0.25304,21.072,2.4072,8.728,0.29383000000000004,0.06583835622577247,0.95381,0.16022,0.03846,0.068454,0.95336,0.22174697392923629,44.803000000000004,28.239,27.854824616152793,6.3592,0
1.5767,-2.5773,0.9538,0.10244274809160306,0.016104,1.2914,0.01688404277626337,-0.11642,24.831999999999997,3.4958,5.9415,0.019821000000000002,0.9538,0.78918,0.61659,57.753,0.16827999999999999,37.398,-0.019097,-0.020022017194380373,1.1756,0.1572,0.16831,0.020781,0.98319,0.06794394181302116,9.9671,17.272000000000002,6.067430025445292,1.2681,0
1.1034,6.3334,1.9669,0.36104535333411464,0.15404,0.9936799999999999,0.06316030301489653,0.28985,5.5622,3.3888,4.1821,0.18261,1.9669,0.57335,0.12527,77.439,0.23540999999999998,0.0,0.1575,0.08007524530987849,0.69026,0.42665,0.23911,0.09284099999999999,0.92189,0.802987421383648,9.5619,4.7134,4.6101019571077,3.7165,0
0.37196999999999997,-141.31,0.94463,-0.09517967781908303,-0.069129,0.98906,-0.0731810338439389,-0.20185,-0.47552,4.2035,1.98,-0.068383,1.4053,0.14106,0.015874,69.492,-0.87589,20.032,-0.14156,-0.1498576162095212,0.33274000000000004,0.7263,0.50505,-0.058619000000000004,1.0586,3.936334451538435,17.212,7.5592,1.300605810271238,1.8613,0
1.3947,2067.7,0.048705,-0.3452810978926375,-0.24756999999999998,0.2212,-5.083051021455703,1.1789,1.0119,1.7872,0.065947,-0.27254,0.048705,0.25035,1.3674,146.54,-21.669,88.195,-0.24756999999999998,-5.083051021455703,1.334,0.71701,15.164000000000001,0.029155,0.9708399999999999,0.13037747153984386,4.2629,5.992000000000001,0.06792792290205157,4.01995,1
0.7077,-113.02,0.45636000000000004,0.38157487807779233,0.096237,1.1375,0.17101192041370847,0.24846,4.5373,4.0652,1.3685,0.11121,0.45636,0.7459899999999999,0.048395999999999995,133.0,3.0202,27.326999999999998,0.092073,0.20175519326847224,0.31342,0.25221,0.73074,0.24369000000000002,0.79403,0.7370267131242741,17.660999999999998,3.2494,1.809444510526942,0.5555100000000001,0
0.94231,-61.025,1.0398,0.0674848867335415,0.040634,1.1391,0.031329101750336596,0.077059,0.39534,5.1618,3.7886,0.090183,2.3915,0.38502,0.17859,70.76,0.12409,42.003,0.058264,0.05603385266397384,0.7997,0.60212,0.26395,0.038311000000000005,0.9616899999999999,0.43307880708831614,9.0359,12.02,1.72689829269913,5.483,0
2.3968,-20.355999999999998,1.3886,1.0155844155844156,0.1173,0.9187299999999999,0.06833789428201065,0.43373,58.61,3.5076,11.011,0.11679,1.3886,0.8845,1.2233,35.626999999999995,1.062,25.644000000000002,0.073949,0.0532543569062365,2.3968,0.1155,0.09081499999999999,0.084104,0.9152899999999999,6.018677187284905e-17,15.54,30.068,12.022510822510824,1.9201,0
4.0637,57.964,1.5227,2.122508827577952,0.35465,1.2818,0.23290864911013331,0.7379600000000001,48.601000000000006,3.6723,6.9566,0.36032,1.5227,0.83291,1.5189,101.93,1.0683,104.24,0.31656,0.2078938727260787,2.2005,0.16709000000000002,0.14375,0.23663,0.76736,0.2046368343409215,4.587,16.327,9.113052845771739,4.7441,0
8.9887,265.93,0.91884,3.002699264683069,0.19356,1.2538,0.16999695267946544,0.38816999999999996,5.4919,3.7711,11.194,0.19726,0.91884,0.93554,2.4003,168.71,5.1626,15.305,0.14185,0.1543794349397066,4.7337,0.064462,0.089335,0.21469000000000002,0.79714,0.06603083444433051,30.368000000000002,2.3294,14.253979088455212,2.1847,0
0.71313,-115.52,1.2248,-0.13231721333215454,-0.07483200000000001,1.246,-0.06291884389288047,-0.013918,0.04445,4.5011,2.1564,0.005265,1.2248,0.4182,0.07335,107.83,-0.46963,49.111999999999995,-0.07803500000000001,-0.06371244284781188,0.5466300000000001,0.56555,0.46374,0.0042986000000000005,1.0604,0.6570044624127543,7.4641,6.1944,2.165679427106357,2.0527,0
1.8441,8.2464,0.89245,2.919470198675497,0.44084,2.2972,0.49396604851812426,0.4741,3710.4,4.07,3.049,0.43203,0.89245,0.8490000000000001,0.14412,104.99,3.8699,90.30799999999999,0.40642,0.4553980615160514,1.7559,0.151,0.32797,0.4841,0.51136,0.009020572610261315,7.8343,6.2499,5.910264900662252,1.2369,0
1.3544,912.17,2.5505,0.13008505566541162,0.096047,0.5455899999999999,0.03765810625367575,0.019423,1.5865,3.7353,3.5179,-0.04033,2.5505,0.26139,0.018458000000000002,141.16,9.2329,1.4618,0.13753,0.05392276024308959,1.3539,0.73834,0.28426,-0.015813,1.0535,0.001032939286124283,245.17,2.6133,3.454370615163746,4.01995,0
1.8018,29.985,0.7563300000000001,-0.006749908357771261,-0.0029462,0.8861600000000001,-0.028707045866222414,0.056072000000000004,-0.37032,5.1057,1.6617,0.031039,0.7563300000000001,0.54587,0.11975999999999999,354.31,-0.08544500000000001,127.88,-0.028426,-0.03758412333240781,1.7318,0.43648,0.6017899999999999,0.041039,1.0036,0.03233370582739481,2.9765,1.5754,1.7327941715542523,3.5417,0
1.3757,-47.082,1.1798,0.030592897661045927,0.011811,1.1185,0.010011018816748603,0.0787,0.0,5.267,2.5176,0.019021,1.1798,0.5815100000000001,0.029968,160.74,0.045179000000000004,98.16799999999999,-0.022937,-0.01944143075097474,1.2618,0.38607,0.3972,0.17612,0.82942,0.060163359754097034,4.5129,4.5705,3.0559225011008366,2.516,0
1.5127,9.1019,1.0372,0.3112510911364333,0.13193,1.1754,0.10166795217894332,0.35174,0.5122,4.99,6.3213,0.13724,2.8247,0.51866,0.3453,64.988,0.70402,20.404,0.11139,0.1073949093713845,1.5127,0.42387,0.15819,0.035885,0.9641200000000001,0.1108047661280992,18.555,8.0546,2.44697666737443,7.7452,0
3.4087,87.031,2.7166,0.6283198510988618,0.17554,0.9701200000000001,0.0646175366266657,-0.059483,1047.6,1.6789,9.0749,0.18125,2.7166,0.7206199999999999,2.8834,19.715999999999998,2.3509,10.749,0.11496,0.0423176028859604,3.4087000000000005,0.27938,0.11019000000000001,0.066721,0.9361299999999999,1.1498121782227734e-16,36.383,37.694,9.723673849237597,56.963,0
5.0099,23.366999999999997,1.1238,1.0585759973068507,0.050312,1.1714,0.0352100017796761,0.33175,1.2056,4.1652,8.8097,0.05048,0.48078,0.93126,0.35165,171.74,0.24641999999999997,139.98,0.025378,0.022582310019576442,0.70833,0.047528,0.11350999999999999,0.11012999999999999,0.88987,0.48214680298149787,2.9303,7.7359,23.64500925770072,0.61758,0
1.7913,112.59,1.1101,0.2428791684281203,0.097669,1.1325,0.08798216376902981,0.22286999999999998,6.1615,3.9007,2.436,0.13053,1.1101,0.59105,0.05443200000000001,229.64,33.501,1.0863,0.081103,0.07305918385731014,1.2697,0.40213,0.41051000000000004,0.11757999999999999,0.9122399999999999,0.3818471779226183,380.78,1.5961,2.7605500708726036,3.9693,0
2.3811,45.323,1.9040000000000001,0.22978556228515304,0.070188,1.0201,0.03686344537815126,0.37876,7.7558,4.803999999999999,5.9477,0.15098,1.9211,0.64169,0.49481,110.45,0.3657,38.56,0.0,0.0,1.9954,0.30545,0.28074,0.42857,0.9520299999999999,0.09288456696878145,9.9205,4.9555,6.2334260926501885,6.9818,0
8.5118,111.69,0.9964799999999999,1.9035726673603885,0.1372,0.90299,0.13768464996788696,0.55661,55.849,3.9585,11.955,0.13566,1.0013,0.9279299999999999,0.038163,223.71,0.48844,118.99,0.11249,0.11288736351958896,8.5118,0.072075,0.083648,0.13614,0.8605,-5.388337482252162e-06,3.5476,3.0210000000000004,13.825598335067637,2.5781,1
1.6607,6.0799,1.0247,0.22603342483449057,0.055993,0.95131,0.040121011027617844,0.27381,0.21689,4.4758,13.618,0.073168,3.4884,0.7235699999999999,0.049374,42.147,0.4172,10.662,0.0087338,0.008523275104908754,0.9584399999999998,0.24772,0.07343,0.024069999999999998,0.97593,0.38781684684352297,35.079,11.499,4.136525108994026,5.8728,0
1.4666,-4.0185,1.4812,0.04015673753718889,0.011068,0.9720700000000001,0.007472319740750742,-0.084475,1.2704,4.2374,5.2388,0.037298000000000005,1.4812,0.6756,0.24766999999999997,82.787,0.091907,30.441,-0.017737,-0.011974750202538482,0.5803,0.27562,0.19088,0.025181,0.9925700000000001,1.3873838244018188,12.3,6.8721,5.3740657426892104,2.4862,0
0.8105,-31.576,3.4047,0.27251240106361474,0.17525,1.6765,0.039815549093899616,0.5647300000000001,9.3995,3.6681,4.9937,0.19328,3.4047,0.31444,0.0087731,55.273999999999994,0.8744799999999999,17.619,0.16534,0.04856228155197227,0.6902099999999999,0.6430899999999999,0.20025,0.05676799999999999,0.9486399999999999,0.45772749550727027,21.963,9.4426,5.294282293302649,7.1112,0
1.5492,-10.92,1.021,0.5562284196547145,0.10471,1.2616,0.08395494613124388,0.23586,2.8009,3.39,4.7636,0.12425,1.021,0.76498,0.6927,57.644,0.80391,43.401,0.069131,0.06770910871694417,0.5633199999999999,0.18825,0.20992,0.1217,0.90094,0.6831159675713782,9.5753,18.694000000000003,5.423638778220451,1.4413,0
0.32994,-243.11,0.6974,-0.5702891502343267,-0.32247,0.88181,-0.4790220820189274,0.14799,-16.517,4.732,1.6395,-0.22964,0.6974,0.38902,0.0014855,97.20299999999999,-1.874,70.189,-0.40489,-0.5805706911385146,0.29749000000000003,0.56545,0.60995,-0.32928,1.4465,0.16538832868483172,3.9121,93.529,1.233353965867893,0.85735,0
5.0148,40.135,3.4547,1.1042547738049466,0.17232999999999998,1.0792,0.0498827684024662,0.42985,16.152,3.2048,20.885,0.19534,3.4547,0.8439399999999999,0.020507,82.34899999999999,0.64888,29.741,0.13312000000000002,0.03853301299678699,5.014799999999999,0.15606,0.047882,0.056542999999999996,0.9502700000000001,1.707739725110748e-16,13.008,6.7231,22.136998590285785,15.892999999999999,0
2.3834,88.425,2.3077,0.4400769724182168,0.17152,1.0479,0.06344412185292715,-0.28453,66.847,1.9804,5.8747,0.018066,2.3077,0.37556,1.1755,74.459,0.23540999999999998,0.0,-0.02405,-0.010421631927893572,1.4876,0.38975,0.17022,0.0078286,0.9304100000000001,0.6249068058366173,9.5619,4.902,5.920974983964079,32.465,0
2.5653,15.152000000000001,1.5296,-0.44871000232432007,-0.11583,0.8792700000000001,-0.07490847280334728,-0.12465999999999999,-15.370999999999999,3.8846,6.3395,-0.10691,1.5296,0.7387100000000001,0.26419000000000004,141.75,-0.35124,72.758,-0.17494,-0.114369769874477,2.3671000000000006,0.25814000000000004,0.15774000000000002,-0.069895,1.0738,0.030003471017007906,4.6889,5.7118,5.925466800960718,4.5282,0
10.05,1249.0,0.41456000000000004,1.49665433211266,0.078061,1.0479,0.18829843689695097,0.15550999999999998,22.123,4.8944,6.483,0.082465,0.41456,0.94486,2.5301,345.33,0.27144,310.44,0.04604,0.11105750675414897,9.5058,0.052157,0.15425,0.19892,0.82405,0.0031570814723873935,1.4415,3.9619999999999997,7.948309910462642,0.87124,0
2.3054,37.153,3.3819999999999997,0.2795336201041431,0.098776,1.1062,0.025014192785334125,0.60326,1.4707,2.9043,9.4818,0.031564,3.382,0.6319100000000001,0.034286000000000004,86.61,0.6997800000000001,13.17,-0.034399,-0.010171200473092846,2.2131,0.35336,0.10547000000000001,0.009332799999999999,0.97159,0.02331028152743259,27.976,4.9618,9.570975775413176,18.244,0
1.8751,-15.181,0.85761,0.3272783409663974,0.1272,1.2123,0.12036939867772065,0.28426,16.35,4.4632,2.0635,0.055612,0.85761,0.60936,0.031557999999999996,304.95,0.28154,166.87,0.06375900000000001,0.07434498198481829,1.8462,0.38866,0.48461000000000004,0.064846,0.86454,0.010061957868649477,2.339,2.4513,2.206581588020378,3.162,0
1.3989,-26.495,1.1179999999999999,0.02929424083769634,0.013988,1.3659999999999999,0.012511627906976746,0.030499000000000002,4.3421,3.9317,2.3314,0.004770399999999999,1.118,0.4407,0.109,201.09,0.053138,86.307,-0.051596,-0.04615026833631485,0.66099,0.4775,0.42893000000000003,0.0042668,0.98772,-50.38563327032135,4.2472,3.1698,2.3413612565445026,3.3674,0
5.069,13.960999999999999,1.3146,44.157440259906814,0.41319,0.66804,0.31430853491556365,0.88194,74229.0,2.2544,96.331,0.41319,1.3146,0.99064,1.8483,8.3676,0.23540999999999998,0.0,0.41319,0.31430853491556365,5.069,0.0093572,0.010381,0.31432,0.6856899999999999,2.826455624678945e-06,9.5619,43.62,140.49074509468645,1.38,0
2.8841,32.739000000000004,0.8453700000000001,0.47134620424565393,0.10791,1.057,0.10543785561351834,0.19934000000000002,7.5321,4.6586,3.3476,0.078968,0.8453700000000001,0.76377,0.081347,277.05,0.24627,172.37,0.07483300000000001,0.08852100263789821,1.9383,0.22894,0.29872,0.093412,0.87882,0.16944216944216958,2.3357,3.022,3.6925395300078625,2.4886,0
1.4395,-34.617,0.8117800000000001,-0.5752123068355839,-0.16527,0.8292299999999999,-0.24911921949296603,-0.020963,-79.428,3.514,3.3489,-0.15041,0.8117800000000001,0.65692,0.25842,152.58,-0.97111,78.995,-0.18159,-0.22369361156963707,1.2055,0.28732,0.29861,-0.18529,1.1701,0.08488095962978752,3.8982,6.1922,2.8253515244326883,1.3843,0
1.0392,-33.397,4.7936,0.12820754815910065,0.12226,1.0619,0.02589285714285714,-0.16408,6.3492,2.9923,4.9025,0.11846,4.7936,0.046227,0.10384000000000002,67.92,0.26505,36.56,0.1343,0.028016522029372496,1.0390000000000001,0.95361,0.20398,0.024713,0.9747899999999999,0.0035260778332999706,10.237,11.312999999999999,5.026792923731923,533.7,0
1.4525,0.2805,1.8996,0.44567067635043117,0.15709,1.087,0.08269635712781638,0.44968,5.4935,3.9601,4.9666,0.14899,1.8996,0.64718,0.14188,88.762,1.0618,30.846999999999998,0.0962,0.05064224047167824,0.90982,0.35248,0.20135,0.078434,0.92781,0.48072261605305255,12.84,6.0496,5.389241942805264,3.8923,0
0.42544,-425.09,0.7800600000000001,-0.01730924104762877,-0.01526,0.28549,-0.01337076635130631,-2.0717,-0.20245,4.8686,0.7329399999999999,-0.013082,1.1644,0.015844999999999998,0.015287,261.85,-0.047485,124.07,-0.04302,-0.05514960387662487,0.42544,0.88161,1.3644,-0.28196,1.2819999999999998,6.471757652256232,2.2949,3.5508,0.8848130125565727,0.80656,0
5.4467,277.69,0.9848299999999999,-0.02627062393324484,-0.0027705,0.98503,-0.003857315475767392,0.10667,-0.19752999999999998,5.7097,4.7366,-0.0098666,0.49999,0.89454,0.070953,420.63,-0.036463,76.12899999999999,-0.040446,-0.04106901698770347,4.768,0.10545999999999997,0.21111999999999997,-0.015405,1.0154,0.01706593294145745,4.7218,1.0631,9.338422150578419,1.1558,0
